677,there are 1 orange star,how many orange stars are there?,1
677,there are 4 white rectangles,how many white rectangles are there?,4
678,there are 3 brown circles,how many brown circles are there?,3
679,there are 9 orange squares,how many orange squares are there?,9
680,there are 8 yellow squares,how many yellow squares are there?,8
681,there are 2 black rectangles,how many black rectangles are there?,2
681,there are 5 pink squares,how many pink squares are there?,5
682,there are 1 brown triangle,how many brown triangles are there?,1
682,there are 5 blue diamonds,how many blue diamonds are there?,5
683,there are 2 yellow stars,how many yellow stars are there?,2
683,there are 4 orange squares,how many orange squares are there?,4
684,there are 9 white squares,how many white squares are there?,9
685,there are 6 purple squares,how many purple squares are there?,6
686,there are 2 white circles,how many white circles are there?,2
687,there are 6 red circles,how many red circles are there?,6
688,there are 3 pink ovals,how many pink ovals are there?,3
689,there are 1 purple rectangle,how many purple rectangles are there?,1
689,there are 2 black diamonds,how many black diamonds are there?,2
690,there are 1 yellow rectangle,how many yellow rectangles are there?,1
690,there are 2 blue ovals,how many blue ovals are there?,2
691,there are 7 purple ovals,how many purple ovals are there?,7
692,there are 1 pink square,how many pink squares are there?,1
692,there are 4 white diamonds,how many white diamonds are there?,4
693,there are 6 green triangles,how many green triangles are there?,6
694,there are 5 purple squares,how many purple squares are there?,5
694,there are 4 blue squares,how many blue squares are there?,4
695,there are 8 brown ovals,how many brown ovals are there?,8
696,there are 1 yellow rectangle,how many yellow rectangles are there?,1
696,there are 4 blue triangles,how many blue triangles are there?,4
697,there are 1 yellow diamond,how many yellow diamonds are there?,1
697,there are 2 orange stars,how many orange stars are there?,2
698,there are 7 blue ovals,how many blue ovals are there?,7
699,there are 1 black triangle,how many black triangles are there?,1
699,there are 4 white diamonds,how many white diamonds are there?,4
700,there are 6 red rectangles,how many red rectangles are there?,6
700,there are 3 black diamonds,how many black diamonds are there?,3
701,there are 1 yellow oval,how many yellow ovals are there?,1
701,there are 2 red rectangles,how many red rectangles are there?,2
702,there are 4 green squares,how many green squares are there?,4
702,there are 5 brown rectangles,how many brown rectangles are there?,5
703,there are 1 orange circle,how many orange circles are there?,1
703,there are 5 red stars,how many red stars are there?,5
704,there are 4 brown squares,how many brown squares are there?,4
704,there are 5 yellow rectangles,how many yellow rectangles are there?,5
705,there are 9 blue diamonds,how many blue diamonds are there?,9
706,there are 8 white ovals,how many white ovals are there?,8
707,there are 2 pink circles,how many pink circles are there?,2
707,there are 1 blue rectangle,how many blue rectangles are there?,1
708,there are 1 red rectangle,how many red rectangles are there?,1
708,there are 2 orange squares,how many orange squares are there?,2
709,there are 6 blue squares,how many blue squares are there?,6
710,there are 3 white stars,how many white stars are there?,3
710,there are 1 green circle,how many green circles are there?,1
711,there are 1 blue circle,how many blue circles are there?,1
711,there are 6 orange stars,how many orange stars are there?,6
712,there are 4 orange squares,how many orange squares are there?,4
713,there are 1 purple square,how many purple squares are there?,1
713,there are 7 blue circles,how many blue circles are there?,7
714,there are 3 green triangles,how many green triangles are there?,3
715,there are 6 blue triangles,how many blue triangles are there?,6
716,there are 8 purple stars,how many purple stars are there?,8
717,there are 4 purple ovals,how many purple ovals are there?,4
717,there are 5 blue rectangles,how many blue rectangles are there?,5
718,there are 1 green oval,how many green ovals are there?,1
718,there are 5 pink circles,how many pink circles are there?,5
719,there are 2 blue stars,how many blue stars are there?,2
719,there are 3 pink ovals,how many pink ovals are there?,3
720,there are 1 brown star,how many brown stars are there?,1
721,there are 5 pink rectangles,how many pink rectangles are there?,5
721,there are 3 red ovals,how many red ovals are there?,3
722,there are 5 yellow squares,how many yellow squares are there?,5
723,there are 1 purple square,how many purple squares are there?,1
723,there are 7 orange squares,how many orange squares are there?,7
724,there are 8 orange stars,how many orange stars are there?,8
725,there are 3 green triangles,how many green triangles are there?,3
726,there are 2 black ovals,how many black ovals are there?,2
726,there are 2 orange squares,how many orange squares are there?,2
727,there are 7 white rectangles,how many white rectangles are there?,7
728,there are 1 orange diamond,how many orange diamonds are there?,1
728,there are 4 green triangles,how many green triangles are there?,4
729,there are 2 purple squares,how many purple squares are there?,2
730,there are 1 yellow star,how many yellow stars are there?,1
730,there are 4 blue circles,how many blue circles are there?,4
731,there are 1 white rectangle,how many white rectangles are there?,1
731,there are 2 red diamonds,how many red diamonds are there?,2
732,there are 9 black ovals,how many black ovals are there?,9
733,there are 4 black squares,how many black squares are there?,4
734,there are 5 orange diamonds,how many orange diamonds are there?,5
734,there are 1 red oval,how many red ovals are there?,1
735,there are 9 black ovals,how many black ovals are there?,9
736,there are 8 yellow squares,how many yellow squares are there?,8
737,there are 5 black rectangles,how many black rectangles are there?,5
738,there are 5 orange triangles,how many orange triangles are there?,5
739,there are 1 black square,how many black squares are there?,1
739,there are 3 purple squares,how many purple squares are there?,3
740,there are 1 blue triangle,how many blue triangles are there?,1
740,there are 3 pink ovals,how many pink ovals are there?,3
741,there are 5 pink circles,how many pink circles are there?,5
742,there are 1 white triangle,how many white triangles are there?,1
743,there are 1 brown circle,how many brown circles are there?,1
743,there are 3 pink triangles,how many pink triangles are there?,3
744,there are 5 green ovals,how many green ovals are there?,5
745,there are 2 purple ovals,how many purple ovals are there?,2
745,there are 2 green circles,how many green circles are there?,2
746,there are 1 orange square,how many orange squares are there?,1
746,there are 3 pink circles,how many pink circles are there?,3
747,there are 1 blue diamond,how many blue diamonds are there?,1
748,there are 6 yellow ovals,how many yellow ovals are there?,6
748,there are 2 orange stars,how many orange stars are there?,2
749,there are 4 orange ovals,how many orange ovals are there?,4
750,there are 5 yellow rectangles,how many yellow rectangles are there?,5
750,there are 2 green stars,how many green stars are there?,2
751,there are 1 black circle,how many black circles are there?,1
752,there are 5 green circles,how many green circles are there?,5
753,there are 3 black rectangles,how many black rectangles are there?,3
754,there are 6 black ovals,how many black ovals are there?,6
755,there are 7 blue triangles,how many blue triangles are there?,7
756,there are 6 pink rectangles,how many pink rectangles are there?,6
757,there are 8 brown ovals,how many brown ovals are there?,8
758,there are 9 yellow diamonds,how many yellow diamonds are there?,9
759,there are 8 green diamonds,how many green diamonds are there?,8
760,there are 8 green stars,how many green stars are there?,8
761,there are 5 orange squares,how many orange squares are there?,5
761,there are 2 black squares,how many black squares are there?,2
762,there are 2 red squares,how many red squares are there?,2
762,there are 2 purple circles,how many purple circles are there?,2
763,there are 2 red triangles,how many red triangles are there?,2
764,there are 2 orange stars,how many orange stars are there?,2
765,there are 5 purple diamonds,how many purple diamonds are there?,5
765,there are 2 yellow diamonds,how many yellow diamonds are there?,2
766,there are 1 black triangle,how many black triangles are there?,1
766,there are 7 green diamonds,how many green diamonds are there?,7
767,there are 1 orange star,how many orange stars are there?,1
767,there are 5 pink circles,how many pink circles are there?,5
768,there are 8 brown rectangles,how many brown rectangles are there?,8
769,there are 1 orange rectangle,how many orange rectangles are there?,1
769,there are 5 yellow stars,how many yellow stars are there?,5
770,there are 2 yellow squares,how many yellow squares are there?,2
770,there are 7 orange diamonds,how many orange diamonds are there?,7
771,there are 1 blue triangle,how many blue triangles are there?,1
771,there are 2 blue squares,how many blue squares are there?,2
772,there are 5 red circles,how many red circles are there?,5
773,there are 8 yellow squares,how many yellow squares are there?,8
774,there are 8 brown rectangles,how many brown rectangles are there?,8
775,there are 1 white circle,how many white circles are there?,1
775,there are 3 black triangles,how many black triangles are there?,3
776,there are 6 pink ovals,how many pink ovals are there?,6
777,there are 2 blue diamonds,how many blue diamonds are there?,2
777,there are 1 red circle,how many red circles are there?,1
778,there are 1 white circle,how many white circles are there?,1
778,there are 2 orange circles,how many orange circles are there?,2
779,there are 5 yellow circles,how many yellow circles are there?,5
780,there are 1 purple rectangle,how many purple rectangles are there?,1
781,there are 6 orange triangles,how many orange triangles are there?,6
782,there are 1 black square,how many black squares are there?,1
782,there are 6 white rectangles,how many white rectangles are there?,6
783,there are 1 yellow rectangle,how many yellow rectangles are there?,1
783,there are 2 green circles,how many green circles are there?,2
784,there are 4 white diamonds,how many white diamonds are there?,4
784,there are 3 black triangles,how many black triangles are there?,3
785,there are 7 white stars,how many white stars are there?,7
786,there are 4 red ovals,how many red ovals are there?,4
787,there are 7 green rectangles,how many green rectangles are there?,7
788,there are 3 white stars,how many white stars are there?,3
789,there are 3 pink triangles,how many pink triangles are there?,3
790,there are 1 orange star,how many orange stars are there?,1
791,there are 2 orange rectangles,how many orange rectangles are there?,2
791,there are 2 pink triangles,how many pink triangles are there?,2
792,there are 3 yellow stars,how many yellow stars are there?,3
792,there are 1 blue oval,how many blue ovals are there?,1
793,there are 3 black triangles,how many black triangles are there?,3
794,there are 8 purple diamonds,how many purple diamonds are there?,8
795,there are 6 brown rectangles,how many brown rectangles are there?,6
796,there are 7 orange ovals,how many orange ovals are there?,7
796,there are 1 black circle,how many black circles are there?,1
797,there are 1 black star,how many black stars are there?,1
797,there are 2 green stars,how many green stars are there?,2
798,there are 2 orange rectangles,how many orange rectangles are there?,2
798,there are 3 purple circles,how many purple circles are there?,3
799,there are 1 black rectangle,how many black rectangles are there?,1
799,there are 5 pink circles,how many pink circles are there?,5
800,there are 4 green ovals,how many green ovals are there?,4
801,there are 5 green ovals,how many green ovals are there?,5
802,there are 6 red circles,how many red circles are there?,6
803,there are 2 blue rectangles,how many blue rectangles are there?,2
803,there are 6 pink ovals,how many pink ovals are there?,6
804,there are 1 yellow triangle,how many yellow triangles are there?,1
805,there are 7 orange rectangles,how many orange rectangles are there?,7
806,there are 7 brown diamonds,how many brown diamonds are there?,7
807,there are 3 green diamonds,how many green diamonds are there?,3
807,there are 2 yellow stars,how many yellow stars are there?,2
808,there are 1 red triangle,how many red triangles are there?,1
808,there are 3 pink stars,how many pink stars are there?,3
809,there are 7 brown diamonds,how many brown diamonds are there?,7
810,there are 1 green star,how many green stars are there?,1
810,there are 3 white rectangles,how many white rectangles are there?,3
811,there are 3 white rectangles,how many white rectangles are there?,3
811,there are 3 purple ovals,how many purple ovals are there?,3
812,there are 2 green ovals,how many green ovals are there?,2
813,there are 1 yellow triangle,how many yellow triangles are there?,1
814,there are 6 blue circles,how many blue circles are there?,6
815,there are 6 brown squares,how many brown squares are there?,6
816,there are 5 red ovals,how many red ovals are there?,5
816,there are 3 yellow squares,how many yellow squares are there?,3
817,there are 1 green diamond,how many green diamonds are there?,1
817,there are 4 red circles,how many red circles are there?,4
818,there are 2 orange squares,how many orange squares are there?,2
818,there are 2 orange stars,how many orange stars are there?,2
819,there are 7 blue diamonds,how many blue diamonds are there?,7
820,there are 9 brown rectangles,how many brown rectangles are there?,9
821,there are 4 orange diamonds,how many orange diamonds are there?,4
822,there are 7 green rectangles,how many green rectangles are there?,7
822,there are 1 brown triangle,how many brown triangles are there?,1
823,there are 2 red diamonds,how many red diamonds are there?,2
824,there are 2 purple stars,how many purple stars are there?,2
824,there are 1 brown oval,how many brown ovals are there?,1
825,there are 3 blue triangles,how many blue triangles are there?,3
825,there are 4 green circles,how many green circles are there?,4
826,there are 1 brown diamond,how many brown diamonds are there?,1
826,there are 3 green rectangles,how many green rectangles are there?,3
827,there are 2 pink circles,how many pink circles are there?,2
827,there are 1 black triangle,how many black triangles are there?,1
828,there are 4 white triangles,how many white triangles are there?,4
829,there are 3 green ovals,how many green ovals are there?,3
829,there are 6 green squares,how many green squares are there?,6
830,there are 2 yellow circles,how many yellow circles are there?,2
830,there are 1 white circle,how many white circles are there?,1
831,there are 1 purple star,how many purple stars are there?,1
831,there are 4 orange circles,how many orange circles are there?,4
832,there are 3 white diamonds,how many white diamonds are there?,3
832,there are 1 brown square,how many brown squares are there?,1
833,there are 5 white rectangles,how many white rectangles are there?,5
833,there are 4 red diamonds,how many red diamonds are there?,4
834,there are 5 brown circles,how many brown circles are there?,5
835,there are 1 brown diamond,how many brown diamonds are there?,1
835,there are 2 green rectangles,how many green rectangles are there?,2
836,there are 3 blue ovals,how many blue ovals are there?,3
836,there are 1 blue circle,how many blue circles are there?,1
837,there are 4 yellow ovals,how many yellow ovals are there?,4
837,there are 4 yellow triangles,how many yellow triangles are there?,4
838,there are 1 white square,how many white squares are there?,1
838,there are 5 pink triangles,how many pink triangles are there?,5
839,there are 8 black triangles,how many black triangles are there?,8
840,there are 1 green diamond,how many green diamonds are there?,1
840,there are 4 green rectangles,how many green rectangles are there?,4
841,there are 3 white diamonds,how many white diamonds are there?,3
841,there are 2 green ovals,how many green ovals are there?,2
842,there are 8 blue rectangles,how many blue rectangles are there?,8
843,there are 3 blue squares,how many blue squares are there?,3
844,there are 1 pink triangle,how many pink triangles are there?,1
844,there are 3 purple circles,how many purple circles are there?,3
845,there are 3 orange rectangles,how many orange rectangles are there?,3
845,there are 4 orange squares,how many orange squares are there?,4
846,there are 4 pink ovals,how many pink ovals are there?,4
846,there are 4 brown circles,how many brown circles are there?,4
847,there are 1 pink circle,how many pink circles are there?,1
847,there are 2 pink diamonds,how many pink diamonds are there?,2
848,there are 2 black diamonds,how many black diamonds are there?,2
849,there are 2 green circles,how many green circles are there?,2
849,there are 4 red ovals,how many red ovals are there?,4
850,there are 4 purple squares,how many purple squares are there?,4
850,there are 1 white circle,how many white circles are there?,1
851,there are 8 blue stars,how many blue stars are there?,8
852,there are 1 pink diamond,how many pink diamonds are there?,1
853,there are 5 white triangles,how many white triangles are there?,5
854,there are 1 orange star,how many orange stars are there?,1
854,there are 2 black ovals,how many black ovals are there?,2
855,there are 1 yellow square,how many yellow squares are there?,1
855,there are 2 brown circles,how many brown circles are there?,2
856,there are 8 orange diamonds,how many orange diamonds are there?,8
857,there are 3 white squares,how many white squares are there?,3
858,there are 2 blue rectangles,how many blue rectangles are there?,2
858,there are 3 purple rectangles,how many purple rectangles are there?,3
859,there are 3 yellow circles,how many yellow circles are there?,3
860,there are 5 brown ovals,how many brown ovals are there?,5
861,there are 9 pink stars,how many pink stars are there?,9
862,there are 8 orange diamonds,how many orange diamonds are there?,8
863,there are 2 purple stars,how many purple stars are there?,2
864,there are 4 black squares,how many black squares are there?,4
864,there are 2 red rectangles,how many red rectangles are there?,2
865,there are 5 green triangles,how many green triangles are there?,5
865,there are 3 red ovals,how many red ovals are there?,3
866,there are 3 green triangles,how many green triangles are there?,3
867,there are 2 green ovals,how many green ovals are there?,2
867,there are 4 white triangles,how many white triangles are there?,4
868,there are 1 pink star,how many pink stars are there?,1
869,there are 1 orange rectangle,how many orange rectangles are there?,1
869,there are 2 black squares,how many black squares are there?,2
870,there are 5 blue triangles,how many blue triangles are there?,5
870,there are 3 red triangles,how many red triangles are there?,3
871,there are 7 green squares,how many green squares are there?,7
872,there are 6 yellow triangles,how many yellow triangles are there?,6
872,there are 1 pink rectangle,how many pink rectangles are there?,1
873,there are 1 blue oval,how many blue ovals are there?,1
873,there are 2 red triangles,how many red triangles are there?,2
874,there are 5 white ovals,how many white ovals are there?,5
874,there are 1 white diamond,how many white diamonds are there?,1
875,there are 5 green diamonds,how many green diamonds are there?,5
875,there are 1 black circle,how many black circles are there?,1
876,there are 2 yellow stars,how many yellow stars are there?,2
876,there are 3 pink squares,how many pink squares are there?,3
877,there are 2 white rectangles,how many white rectangles are there?,2
878,there are 4 white diamonds,how many white diamonds are there?,4
879,there are 3 brown squares,how many brown squares are there?,3
879,there are 1 blue triangle,how many blue triangles are there?,1
880,there are 5 orange diamonds,how many orange diamonds are there?,5
881,there are 1 yellow circle,how many yellow circles are there?,1
881,there are 5 blue squares,how many blue squares are there?,5
882,there are 1 brown rectangle,how many brown rectangles are there?,1
882,there are 3 orange rectangles,how many orange rectangles are there?,3
883,there are 5 pink squares,how many pink squares are there?,5
883,there are 2 black ovals,how many black ovals are there?,2
884,there are 1 pink circle,how many pink circles are there?,1
885,there are 4 pink stars,how many pink stars are there?,4
885,there are 1 purple rectangle,how many purple rectangles are there?,1
886,there are 3 yellow circles,how many yellow circles are there?,3
886,there are 2 blue rectangles,how many blue rectangles are there?,2
887,there are 2 orange ovals,how many orange ovals are there?,2
888,there are 2 yellow ovals,how many yellow ovals are there?,2
888,there are 2 purple triangles,how many purple triangles are there?,2
889,there are 4 orange circles,how many orange circles are there?,4
889,there are 3 purple diamonds,how many purple diamonds are there?,3
890,there are 3 pink rectangles,how many pink rectangles are there?,3
890,there are 2 yellow stars,how many yellow stars are there?,2
891,there are 1 purple triangle,how many purple triangles are there?,1
891,there are 4 orange stars,how many orange stars are there?,4
892,there are 1 purple circle,how many purple circles are there?,1
893,there are 6 brown circles,how many brown circles are there?,6
894,there are 7 red rectangles,how many red rectangles are there?,7
895,there are 9 pink stars,how many pink stars are there?,9
896,there are 2 orange circles,how many orange circles are there?,2
896,there are 1 black rectangle,how many black rectangles are there?,1
897,there are 1 orange oval,how many orange ovals are there?,1
897,there are 2 blue triangles,how many blue triangles are there?,2
898,there are 2 purple stars,how many purple stars are there?,2
898,there are 1 pink circle,how many pink circles are there?,1
899,there are 9 yellow rectangles,how many yellow rectangles are there?,9
900,there are 1 brown square,how many brown squares are there?,1
900,there are 5 red circles,how many red circles are there?,5
901,there are 5 green ovals,how many green ovals are there?,5
902,there are 4 brown squares,how many brown squares are there?,4
903,there are 7 white rectangles,how many white rectangles are there?,7
903,there are 2 yellow circles,how many yellow circles are there?,2
904,there are 1 blue square,how many blue squares are there?,1
904,there are 6 orange squares,how many orange squares are there?,6
905,there are 4 black stars,how many black stars are there?,4
906,there are 5 white squares,how many white squares are there?,5
907,there are 1 pink triangle,how many pink triangles are there?,1
907,there are 2 yellow triangles,how many yellow triangles are there?,2
908,there are 3 green ovals,how many green ovals are there?,3
908,there are 5 orange squares,how many orange squares are there?,5
909,there are 6 yellow triangles,how many yellow triangles are there?,6
910,there are 1 pink rectangle,how many pink rectangles are there?,1
910,there are 6 black diamonds,how many black diamonds are there?,6
911,there are 1 white circle,how many white circles are there?,1
911,there are 2 red diamonds,how many red diamonds are there?,2
912,there are 1 black square,how many black squares are there?,1
912,there are 4 pink rectangles,how many pink rectangles are there?,4
913,there are 2 green ovals,how many green ovals are there?,2
913,there are 6 orange diamonds,how many orange diamonds are there?,6
914,there are 2 blue squares,how many blue squares are there?,2
915,there are 1 black circle,how many black circles are there?,1
916,there are 3 purple squares,how many purple squares are there?,3
916,there are 3 blue stars,how many blue stars are there?,3
917,there are 2 black triangles,how many black triangles are there?,2
917,there are 3 pink squares,how many pink squares are there?,3
918,there are 1 red square,how many red squares are there?,1
919,there are 6 green squares,how many green squares are there?,6
919,there are 3 black circles,how many black circles are there?,3
920,there are 6 orange circles,how many orange circles are there?,6
920,there are 2 red rectangles,how many red rectangles are there?,2
921,there are 2 orange triangles,how many orange triangles are there?,2
921,there are 1 yellow diamond,how many yellow diamonds are there?,1
922,there are 8 green squares,how many green squares are there?,8
923,there are 1 pink diamond,how many pink diamonds are there?,1
923,there are 5 yellow circles,how many yellow circles are there?,5
924,there are 3 black stars,how many black stars are there?,3
924,there are 4 brown circles,how many brown circles are there?,4
925,there are 2 white stars,how many white stars are there?,2
926,there are 2 green diamonds,how many green diamonds are there?,2
926,there are 5 orange rectangles,how many orange rectangles are there?,5
927,there are 8 blue circles,how many blue circles are there?,8
928,there are 3 brown rectangles,how many brown rectangles are there?,3
928,there are 6 white circles,how many white circles are there?,6
929,there are 1 pink circle,how many pink circles are there?,1
929,there are 4 pink diamonds,how many pink diamonds are there?,4
930,there are 6 orange triangles,how many orange triangles are there?,6
930,there are 3 orange diamonds,how many orange diamonds are there?,3
931,there are 3 black circles,how many black circles are there?,3
932,there are 1 black square,how many black squares are there?,1
933,there are 5 purple circles,how many purple circles are there?,5
934,there are 2 red stars,how many red stars are there?,2
934,there are 4 black ovals,how many black ovals are there?,4
935,there are 4 pink ovals,how many pink ovals are there?,4
936,there are 3 yellow diamonds,how many yellow diamonds are there?,3
936,there are 5 pink circles,how many pink circles are there?,5
937,there are 1 blue triangle,how many blue triangles are there?,1
937,there are 3 orange triangles,how many orange triangles are there?,3
938,there are 6 green circles,how many green circles are there?,6
939,there are 3 white squares,how many white squares are there?,3
939,there are 2 orange stars,how many orange stars are there?,2
940,there are 8 red ovals,how many red ovals are there?,8
941,there are 8 purple rectangles,how many purple rectangles are there?,8
942,there are 1 brown oval,how many brown ovals are there?,1
942,there are 3 white circles,how many white circles are there?,3
943,there are 1 green circle,how many green circles are there?,1
943,there are 5 green squares,how many green squares are there?,5
944,there are 1 pink triangle,how many pink triangles are there?,1
944,there are 7 purple diamonds,how many purple diamonds are there?,7
945,there are 1 green star,how many green stars are there?,1
945,there are 6 brown triangles,how many brown triangles are there?,6
946,there are 3 white rectangles,how many white rectangles are there?,3
947,there are 2 orange circles,how many orange circles are there?,2
948,there are 8 red squares,how many red squares are there?,8
949,there are 1 white oval,how many white ovals are there?,1
949,there are 4 brown circles,how many brown circles are there?,4
950,there are 3 blue circles,how many blue circles are there?,3
950,there are 6 green circles,how many green circles are there?,6
951,there are 5 blue diamonds,how many blue diamonds are there?,5
951,there are 4 pink triangles,how many pink triangles are there?,4
952,there are 9 yellow circles,how many yellow circles are there?,9
953,there are 6 purple squares,how many purple squares are there?,6
954,there are 2 yellow circles,how many yellow circles are there?,2
954,there are 1 green rectangle,how many green rectangles are there?,1
955,there are 2 white circles,how many white circles are there?,2
955,there are 7 brown diamonds,how many brown diamonds are there?,7
956,there are 8 orange ovals,how many orange ovals are there?,8
957,there are 3 blue squares,how many blue squares are there?,3
958,there are 1 red circle,how many red circles are there?,1
958,there are 3 yellow diamonds,how many yellow diamonds are there?,3
959,there are 1 black square,how many black squares are there?,1
959,there are 2 brown squares,how many brown squares are there?,2
960,there are 1 brown circle,how many brown circles are there?,1
960,there are 3 white stars,how many white stars are there?,3
961,there are 1 brown triangle,how many brown triangles are there?,1
961,there are 2 orange circles,how many orange circles are there?,2
962,there are 6 purple diamonds,how many purple diamonds are there?,6
962,there are 1 red oval,how many red ovals are there?,1
963,there are 2 blue squares,how many blue squares are there?,2
964,there are 2 brown squares,how many brown squares are there?,2
964,there are 1 red rectangle,how many red rectangles are there?,1
965,there are 8 blue circles,how many blue circles are there?,8
966,there are 5 purple stars,how many purple stars are there?,5
966,there are 3 black diamonds,how many black diamonds are there?,3
967,there are 8 yellow ovals,how many yellow ovals are there?,8
968,there are 3 orange ovals,how many orange ovals are there?,3
968,there are 6 orange triangles,how many orange triangles are there?,6
969,there are 9 blue squares,how many blue squares are there?,9
970,there are 1 black oval,how many black ovals are there?,1
970,there are 4 red rectangles,how many red rectangles are there?,4
971,there are 6 yellow triangles,how many yellow triangles are there?,6
972,there are 8 green stars,how many green stars are there?,8
973,there are 8 purple squares,how many purple squares are there?,8
974,there are 3 orange triangles,how many orange triangles are there?,3
975,there are 1 green circle,how many green circles are there?,1
975,there are 4 purple rectangles,how many purple rectangles are there?,4
976,there are 1 brown diamond,how many brown diamonds are there?,1
977,there are 3 purple stars,how many purple stars are there?,3
977,there are 4 black diamonds,how many black diamonds are there?,4
978,there are 1 orange triangle,how many orange triangles are there?,1
978,there are 2 green squares,how many green squares are there?,2
979,there are 1 blue rectangle,how many blue rectangles are there?,1
979,there are 3 brown rectangles,how many brown rectangles are there?,3
980,there are 1 white rectangle,how many white rectangles are there?,1
981,there are 1 white circle,how many white circles are there?,1
981,there are 5 orange circles,how many orange circles are there?,5
982,there are 6 orange squares,how many orange squares are there?,6
983,there are 5 green stars,how many green stars are there?,5
984,there are 5 purple ovals,how many purple ovals are there?,5
984,there are 1 black diamond,how many black diamonds are there?,1
985,there are 3 pink diamonds,how many pink diamonds are there?,3
986,there are 1 green triangle,how many green triangles are there?,1
986,there are 2 black ovals,how many black ovals are there?,2
987,there are 1 white diamond,how many white diamonds are there?,1
988,there are 3 pink stars,how many pink stars are there?,3
988,there are 4 brown diamonds,how many brown diamonds are there?,4
989,there are 3 red circles,how many red circles are there?,3
989,there are 5 white squares,how many white squares are there?,5
990,there are 5 black circles,how many black circles are there?,5
991,there are 5 pink stars,how many pink stars are there?,5
992,there are 4 yellow ovals,how many yellow ovals are there?,4
992,there are 4 green diamonds,how many green diamonds are there?,4
993,there are 1 orange oval,how many orange ovals are there?,1
994,there are 1 yellow circle,how many yellow circles are there?,1
994,there are 3 green squares,how many green squares are there?,3
995,there are 2 orange diamonds,how many orange diamonds are there?,2
995,there are 5 white diamonds,how many white diamonds are there?,5
996,there are 6 pink ovals,how many pink ovals are there?,6
996,there are 1 orange square,how many orange squares are there?,1
997,there are 2 green ovals,how many green ovals are there?,2
998,there are 1 white rectangle,how many white rectangles are there?,1
999,there are 7 yellow stars,how many yellow stars are there?,7
1000,there are 1 white diamond,how many white diamonds are there?,1
1000,there are 2 orange circles,how many orange circles are there?,2
1001,there are 6 pink stars,how many pink stars are there?,6
1001,there are 3 orange circles,how many orange circles are there?,3
1002,there are 4 white stars,how many white stars are there?,4
1003,there are 2 white squares,how many white squares are there?,2
1003,there are 1 brown square,how many brown squares are there?,1
1004,there are 7 pink stars,how many pink stars are there?,7
1005,there are 2 brown rectangles,how many brown rectangles are there?,2
1005,there are 2 green ovals,how many green ovals are there?,2
1006,there are 8 green rectangles,how many green rectangles are there?,8
1007,there are 7 green ovals,how many green ovals are there?,7
1008,there are 3 purple triangles,how many purple triangles are there?,3
1009,there are 9 green triangles,how many green triangles are there?,9
1010,there are 1 pink circle,how many pink circles are there?,1
1011,there are 8 purple squares,how many purple squares are there?,8
1011,there are 1 white circle,how many white circles are there?,1
1012,there are 1 white circle,how many white circles are there?,1
1012,there are 2 black stars,how many black stars are there?,2
1013,there are 1 red circle,how many red circles are there?,1
1013,there are 7 brown triangles,how many brown triangles are there?,7
1014,there are 7 brown squares,how many brown squares are there?,7
1015,there are 1 blue star,how many blue stars are there?,1
1016,there are 7 orange ovals,how many orange ovals are there?,7
1017,there are 2 red ovals,how many red ovals are there?,2
1017,there are 6 brown rectangles,how many brown rectangles are there?,6
1018,there are 5 white rectangles,how many white rectangles are there?,5
1019,there are 4 red circles,how many red circles are there?,4
1020,there are 4 red diamonds,how many red diamonds are there?,4
1020,there are 5 orange circles,how many orange circles are there?,5
1021,there are 1 green square,how many green squares are there?,1
1021,there are 8 blue squares,how many blue squares are there?,8
1022,there are 3 brown rectangles,how many brown rectangles are there?,3
1022,there are 4 pink squares,how many pink squares are there?,4
1023,there are 4 yellow squares,how many yellow squares are there?,4
1023,there are 4 yellow rectangles,how many yellow rectangles are there?,4
1024,there are 7 black ovals,how many black ovals are there?,7
1025,there are 3 blue diamonds,how many blue diamonds are there?,3
1025,there are 4 orange diamonds,how many orange diamonds are there?,4
1026,there are 7 brown circles,how many brown circles are there?,7
1027,there are 3 brown ovals,how many brown ovals are there?,3
1027,there are 3 blue ovals,how many blue ovals are there?,3
1028,there are 7 black diamonds,how many black diamonds are there?,7
1028,there are 1 yellow star,how many yellow stars are there?,1
1029,there are 2 purple rectangles,how many purple rectangles are there?,2
1030,there are 2 pink triangles,how many pink triangles are there?,2
1030,there are 3 blue circles,how many blue circles are there?,3
1031,there are 2 orange triangles,how many orange triangles are there?,2
1032,there are 3 orange squares,how many orange squares are there?,3
1032,there are 4 pink ovals,how many pink ovals are there?,4
1033,there are 1 purple oval,how many purple ovals are there?,1
1033,there are 2 green diamonds,how many green diamonds are there?,2
1034,there are 7 orange circles,how many orange circles are there?,7
1035,there are 4 brown ovals,how many brown ovals are there?,4
1036,there are 2 black rectangles,how many black rectangles are there?,2
1036,there are 1 blue circle,how many blue circles are there?,1
1037,there are 8 pink triangles,how many pink triangles are there?,8
1038,there are 3 brown squares,how many brown squares are there?,3
1039,there are 4 yellow ovals,how many yellow ovals are there?,4
1040,there are 9 red triangles,how many red triangles are there?,9
1041,there are 3 white squares,how many white squares are there?,3
1042,there are 5 white squares,how many white squares are there?,5
1043,there are 3 yellow rectangles,how many yellow rectangles are there?,3
1043,there are 1 pink square,how many pink squares are there?,1
1044,there are 1 purple triangle,how many purple triangles are there?,1
1044,there are 5 pink circles,how many pink circles are there?,5
